CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
808,Company_808,Technology,North America,2022,7856.40,19.90,40850.60,14.30,71.80,89.10,64.60,61.90,226500.40,135900.20,453000.80
809,Company_809,Utilities,Asia,2022,541.80,17.50,1361.40,-3.00,54.40,58.80,59.10,45.40,341757.30,213598.30,3417573.10
810,Company_810,Healthcare,Africa,2022,4173.40,18.20,12234.50,1.80,31.80,61.70,7.00,26.60,320422.60,320422.60,640845.30
811,Company_811,Finance,Asia,2022,31048.20,24.90,112022.60,-5.80,54.80,67.90,68.60,27.80,449915.00,224957.50,1124787.60
812,Company_812,Manufacturing,North America,2022,540.90,10.50,713.50,-2.70,44.00,10.80,42.20,78.90,182494.60,243326.20,3041577.10
813,Company_813,Finance,Europe,2022,2507.50,16.70,8387.70,4.60,76.40,100.00,82.80,46.50,25074.80,12537.40,62687.10
814,Company_814,Consumer Goods,Latin America,2022,1221.00,14.60,2565.90,11.90,63.20,49.00,95.00,45.70,209264.60,261580.80,1046323.00
815,Company_815,Technology,North America,2022,16463.90,14.80,45005.40,3.60,58.50,91.90,55.80,27.70,458181.50,274908.90,916363.00
816,Company_816,Manufacturing,Middle East,2022,3880.30,2.70,1762.40,4.40,24.30,45.50,18.40,9.10,1026491.70,1368655.70,17108195.80
817,Company_817,Energy,North America,2022,14436.30,25.30,46988.80,4.00,56.90,25.90,100.00,44.70,14701445.50,4410433.60,147014454.70
818,Company_818,Consumer Goods,Africa,2022,685.50,8.40,1109.90,-4.60,48.60,52.50,72.50,20.80,114114.20,142642.80,570571.10
819,Company_819,Finance,Asia,2022,2310.50,10.70,3081.40,0.10,65.80,88.50,36.20,72.70,26840.50,13420.20,67101.20
820,Company_820,Energy,Europe,2022,1334.40,-16.30,1038.20,11.60,55.90,30.60,56.20,80.80,1315836.40,394750.90,13158363.80
821,Company_821,Manufacturing,Africa,2022,1356.20,14.30,2822.40,-4.90,35.20,47.40,23.90,34.40,353363.10,471150.80,5889385.20
822,Company_822,Finance,Latin America,2022,864.50,16.50,1373.50,1.80,57.60,49.10,78.00,45.80,14811.60,7405.80,37028.90
823,Company_823,Retail,Europe,2022,1686.10,4.20,1644.60,11.80,74.40,66.60,78.20,78.40,123721.20,61860.60,247442.40
824,Company_824,Transportation,Oceania,2022,674.90,15.70,2054.50,17.50,52.10,18.90,51.30,86.30,432348.00,72058.00,1441160.00
825,Company_825,Utilities,Middle East,2022,843.70,0.30,33.10,-6.30,67.80,69.00,67.40,67.00,484190.50,302619.00,4841904.70
826,Company_826,Transportation,Latin America,2022,651.10,19.30,2307.90,-2.20,61.10,30.60,75.20,77.70,385216.10,64202.70,1284053.50
827,Company_827,Retail,Latin America,2022,2674.80,13.60,8977.60,10.10,40.50,59.30,41.00,21.20,210004.70,105002.30,420009.30
828,Company_828,Technology,Oceania,2022,15156.30,20.20,54168.90,17.90,87.30,97.30,76.40,88.30,393075.30,235845.20,786150.50
829,Company_829,Manufacturing,Oceania,2022,2756.60,3.80,1191.00,6.90,45.80,34.00,33.40,70.10,795662.30,1060883.00,13261037.70
830,Company_830,Manufacturing,Africa,2022,3712.10,19.40,13170.20,-6.10,59.00,62.80,52.60,61.70,847095.80,1129461.10,14118263.80
831,Company_831,Manufacturing,Oceania,2022,2382.10,14.50,3377.50,-1.40,79.00,86.50,100.00,50.50,424708.50,566277.90,7078474.30
832,Company_832,Consumer Goods,Africa,2022,1097.20,8.90,1381.40,-1.00,39.30,42.80,56.30,18.80,197642.90,247053.70,988214.70
833,Company_833,Consumer Goods,North America,2022,909.20,10.10,2169.30,16.30,60.50,53.50,55.10,72.80,150155.00,187693.80,750775.10
834,Company_834,Technology,Oceania,2022,15517.60,12.70,36014.60,11.40,85.90,100.00,69.60,88.10,387939.40,232763.60,775878.80
835,Company_835,Healthcare,Middle East,2022,4207.10,22.00,17688.80,6.80,33.90,54.80,43.90,2.90,343532.90,343532.90,687065.70
836,Company_836,Retail,Europe,2022,375.40,-1.10,850.80,-8.20,66.00,71.80,67.80,58.40,26192.20,13096.10,52384.40
837,Company_837,Healthcare,Latin America,2022,1944.40,18.00,7988.30,7.70,66.80,76.80,66.00,57.60,128748.40,128748.40,257496.80
838,Company_838,Finance,Latin America,2022,14058.90,1.20,1921.60,15.80,79.60,82.50,80.60,75.60,174967.20,87483.60,437418.00
839,Company_839,Manufacturing,Oceania,2022,2113.30,14.30,6230.30,12.00,54.20,55.80,40.20,66.50,513147.90,684197.20,8552465.60
840,Company_840,Utilities,Africa,2022,1468.90,2.70,388.50,2.80,57.80,81.60,20.40,71.40,739091.90,461932.40,7390918.70
841,Company_841,Energy,Africa,2022,568.90,8.60,437.70,-23.90,26.30,28.50,39.70,10.80,569092.00,170727.60,5690919.50
842,Company_842,Healthcare,North America,2022,723.50,18.10,2118.70,-1.10,62.70,47.80,76.10,64.20,62625.40,62625.40,125250.80
843,Company_843,Retail,Middle East,2022,2123.50,14.40,4338.60,-1.80,60.80,76.20,91.10,15.20,141621.00,70810.50,283242.10
844,Company_844,Utilities,Africa,2022,2077.30,5.70,1176.60,10.80,35.10,65.40,11.10,28.60,1233012.10,770632.60,12330120.90
845,Company_845,Retail,Middle East,2022,1333.10,-2.80,5856.30,6.50,57.80,69.40,47.40,56.60,95200.60,47600.30,190401.30
846,Company_846,Energy,Middle East,2022,1149.70,7.90,1624.80,11.50,39.90,49.00,46.60,24.20,985023.10,295506.90,9850231.50
847,Company_847,Finance,Oceania,2022,4079.30,16.10,9125.20,-2.40,62.10,98.40,59.30,28.50,41724.60,20862.30,104311.50
848,Company_848,Manufacturing,Asia,2022,425.80,9.10,670.40,-2.70,66.60,62.10,65.70,72.00,97776.30,130368.40,1629604.40
849,Company_849,Technology,Africa,2022,8816.10,32.90,57134.40,23.40,69.90,92.80,49.60,67.20,242671.60,145603.00,485343.20
850,Company_850,Healthcare,Latin America,2022,3993.80,14.10,9221.10,19.10,61.20,81.00,71.20,31.40,252819.70,252819.70,505639.40
851,Company_851,Energy,Oceania,2022,781.10,15.00,954.50,-7.40,76.60,82.20,53.60,94.10,488095.50,146428.60,4880954.60
852,Company_852,Energy,Latin America,2022,189.40,19.90,646.20,-18.80,32.10,24.60,41.10,30.70,194754.60,58426.40,1947546.20
853,Company_853,Energy,North America,2022,124.90,27.20,570.30,-26.30,60.70,15.50,77.80,88.70,136372.30,40911.70,1363723.50
854,Company_854,Manufacturing,Asia,2022,2304.80,7.90,3248.80,-1.30,46.30,54.10,40.30,44.50,567803.40,757071.20,9463390.20
855,Company_855,Healthcare,Latin America,2022,1102.80,20.20,2254.10,3.70,44.20,58.60,39.60,34.40,87080.40,87080.40,174160.80
856,Company_856,Healthcare,Europe,2022,2642.50,19.00,5432.90,8.20,75.80,82.70,91.00,53.60,164111.60,164111.60,328223.30
857,Company_857,Retail,Europe,2022,2901.80,2.70,1292.70,17.00,74.80,43.60,98.90,82.00,259717.10,129858.50,519434.10
858,Company_858,Finance,Oceania,2022,3247.90,11.00,6543.30,16.80,78.90,75.70,90.70,70.30,43510.30,21755.10,108775.60
859,Company_859,Consumer Goods,North America,2022,2576.70,16.50,7733.80,10.70,56.70,75.70,61.80,32.50,345413.50,431766.80,1727067.30
860,Company_860,Consumer Goods,Oceania,2022,2448.40,13.10,4175.50,5.00,37.50,8.50,40.30,63.80,558640.00,698300.10,2793200.20
861,Company_861,Consumer Goods,Asia,2022,1672.20,5.60,1389.30,19.60,45.00,50.80,65.40,18.70,282339.40,352924.20,1411696.80
862,Company_862,Finance,Latin America,2022,4993.30,16.50,12564.80,7.40,63.70,66.70,48.50,75.90,73223.70,36611.80,183059.20
863,Company_863,Healthcare,Asia,2022,2505.80,19.60,11659.20,19.50,28.10,41.10,14.70,28.60,228570.50,228570.50,457141.10
864,Company_864,Consumer Goods,Africa,2022,2788.70,12.90,3896.10,5.60,57.50,56.40,61.30,54.90,449195.20,561493.90,2245975.80
865,Company_865,Consumer Goods,Asia,2022,1842.00,4.30,1848.30,7.00,50.90,34.30,64.30,54.10,353658.10,442072.70,1768290.70
866,Company_866,Utilities,Oceania,2022,1155.30,11.80,1902.20,4.60,62.00,59.80,73.50,52.70,722010.80,451256.80,7220108.20
867,Company_867,Retail,Oceania,2022,452.60,10.10,666.00,3.20,48.20,46.00,41.80,56.80,39730.60,19865.30,79461.20
868,Company_868,Technology,Oceania,2022,42570.20,12.20,127286.50,-11.10,73.10,97.40,72.40,49.40,1102409.00,661445.40,2204818.00
869,Company_869,Healthcare,Africa,2022,694.60,34.10,2844.40,4.20,37.20,61.90,17.80,32.00,53240.50,53240.50,106481.10
870,Company_870,Finance,Latin America,2022,9322.50,-1.70,11106.30,0.40,94.90,100.00,92.50,92.40,93224.80,46612.40,233061.90
871,Company_871,Finance,Latin America,2022,264.70,16.40,348.40,8.00,66.40,100.00,46.90,52.40,2646.80,1323.40,6616.90
872,Company_872,Consumer Goods,Latin America,2022,1744.60,12.00,3466.20,-2.90,46.70,84.30,24.70,31.20,212872.00,266090.00,1064359.80
873,Company_873,Consumer Goods,Africa,2022,1381.00,-5.00,2915.80,-1.80,54.40,53.00,36.00,74.30,228995.70,286244.70,1144978.60
874,Company_874,Manufacturing,Europe,2022,1294.80,6.50,987.70,3.70,50.80,29.10,57.40,66.00,387109.00,516145.30,6451816.00
875,Company_875,Healthcare,Asia,2022,4894.00,28.70,14750.80,11.60,72.50,86.60,82.10,49.00,290738.70,290738.70,581477.40
876,Company_876,Healthcare,Oceania,2022,2663.30,17.60,10241.90,-3.10,58.70,92.70,51.30,32.00,146799.70,146799.70,293599.40
877,Company_877,Retail,North America,2022,1790.50,0.10,52.60,-2.40,42.60,48.80,56.20,22.80,153761.00,76880.50,307522.00
878,Company_878,Consumer Goods,Asia,2022,1405.80,12.80,3378.10,9.60,26.00,4.60,36.10,37.50,328385.40,410481.70,1641927.00
879,Company_879,Utilities,Africa,2022,1280.10,10.20,1677.80,-4.50,54.50,88.90,42.60,32.10,591500.30,369687.70,5915003.40
880,Company_880,Retail,Latin America,2022,6196.10,4.60,2876.30,15.30,50.40,36.00,36.90,78.20,587423.40,293711.70,1174846.80
881,Company_881,Utilities,Middle East,2022,1337.70,8.20,1028.40,1.20,59.90,89.70,58.50,31.40,612000.30,382500.20,6120003.10
882,Company_882,Energy,Europe,2022,9540.20,-0.70,46038.10,16.70,76.40,83.20,85.90,60.20,5891666.20,1767499.90,58916662.20
883,Company_883,Technology,Africa,2022,4937.80,21.50,22650.50,14.90,50.70,84.60,43.70,23.90,149992.30,89995.40,299984.50
884,Company_884,Consumer Goods,North America,2022,4264.10,9.50,9232.30,-0.60,71.00,58.60,81.10,73.30,673380.60,841725.80,3366903.00
885,Company_885,Consumer Goods,Middle East,2022,1868.80,14.40,5848.40,6.50,53.90,85.00,62.90,13.80,226029.10,282536.40,1130145.70
886,Company_886,Retail,Oceania,2022,1216.50,11.10,2451.90,0.60,61.00,68.90,54.50,59.40,87266.70,43633.40,174533.50
887,Company_887,Utilities,Oceania,2022,3604.50,9.60,3814.20,-5.20,59.00,51.90,90.70,34.30,2412697.00,1507935.60,24126969.90
888,Company_888,Utilities,Oceania,2022,982.10,6.80,548.60,-2.10,72.40,66.40,78.50,72.30,577618.60,361011.60,5776185.70
889,Company_889,Healthcare,Middle East,2022,2541.20,12.60,3398.80,-6.20,29.20,36.50,16.50,34.40,239954.70,239954.70,479909.30
890,Company_890,Utilities,Middle East,2022,199.90,6.30,157.10,-5.30,42.50,54.50,65.60,7.30,130889.90,81806.20,1308899.00
891,Company_891,Manufacturing,North America,2022,19938.30,6.90,21560.30,12.80,63.10,38.80,72.70,77.80,5552387.30,7403183.00,92539787.70
892,Company_892,Transportation,Latin America,2022,864.00,4.10,444.90,-4.70,38.50,24.80,62.80,27.70,531958.40,88659.70,1773194.50
893,Company_893,Finance,Oceania,2022,7179.90,11.50,10680.80,7.10,63.80,99.00,57.80,34.70,72828.10,36414.10,182070.30
894,Company_894,Healthcare,North America,2022,12012.70,19.00,27875.70,-4.70,79.00,69.60,98.30,69.20,856058.50,856058.50,1712117.00
895,Company_895,Finance,Oceania,2022,8873.20,16.00,15405.50,-0.40,60.90,99.00,22.20,61.40,90026.30,45013.10,225065.70
896,Company_896,Manufacturing,North America,2022,296.80,-3.30,1063.60,-12.80,60.30,59.30,52.20,69.40,69870.20,93160.30,1164503.50
897,Company_897,Utilities,Oceania,2022,735.20,7.80,487.90,7.20,83.20,79.50,87.10,83.20,378585.80,236616.10,3785858.10
898,Company_898,Utilities,Oceania,2022,827.20,15.10,1385.00,9.30,65.10,78.30,42.20,74.90,431368.90,269605.60,4313688.90
899,Company_899,Manufacturing,Asia,2022,2858.80,12.30,4760.70,5.30,51.60,32.40,51.30,71.10,834869.90,1113159.90,13914499.00
900,Company_900,Utilities,Middle East,2022,650.70,22.50,1263.60,-6.70,25.70,16.90,22.70,37.50,562979.20,351862.00,5629791.50
901,Company_901,Consumer Goods,Europe,2022,729.40,12.60,1673.50,0.80,65.60,71.40,64.60,60.90,102185.90,127732.30,510929.30
902,Company_902,Utilities,Africa,2022,638.90,15.80,1196.00,5.40,30.30,43.80,34.90,12.30,456554.50,285346.60,4565545.30
903,Company_903,Manufacturing,Oceania,2022,5772.20,-0.20,28371.50,22.40,49.60,13.90,58.50,76.40,1909288.50,2545718.00,31821475.10
904,Company_904,Utilities,Europe,2022,1687.50,-1.30,8417.30,6.10,51.70,49.20,51.40,54.60,1155446.20,722153.90,11554462.10
905,Company_905,Manufacturing,Europe,2022,480.30,13.40,1056.80,-2.20,69.20,64.10,60.80,82.60,108244.20,144325.60,1804069.50
906,Company_906,Energy,Asia,2022,6715.10,9.10,6500.50,1.90,70.60,66.30,88.30,57.20,4942677.30,1482803.20,49426773.00
907,Company_907,Transportation,Oceania,2022,737.30,2.30,190.00,10.30,49.70,39.80,61.00,48.30,407572.40,67928.70,1358574.50
908,Company_908,Technology,Africa,2022,6750.00,6.60,9607.30,8.20,62.40,91.00,28.40,67.70,190081.50,114048.90,380163.10
909,Company_909,Finance,Latin America,2022,4072.00,29.20,21657.00,2.70,66.30,97.60,68.70,32.70,42082.70,21041.40,105206.90
910,Company_910,Finance,Oceania,2022,2772.00,20.60,9551.40,8.70,74.50,98.50,80.00,44.90,28320.70,14160.40,70801.80
911,Company_911,Manufacturing,Europe,2022,391.80,1.10,39.90,-5.20,85.00,99.50,62.50,92.90,59158.10,78877.50,985968.50
912,Company_912,Finance,North America,2022,1261.60,20.20,2740.50,7.00,75.80,94.30,50.70,82.50,13616.90,6808.40,34042.20
913,Company_913,Transportation,Oceania,2022,1189.30,1.80,362.70,-5.40,61.20,41.80,95.90,46.10,647685.90,107947.70,2158953.00
914,Company_914,Utilities,Oceania,2022,1741.90,11.30,1929.40,-3.70,49.20,26.80,90.80,29.90,1411163.10,881976.90,14111630.70
915,Company_915,Manufacturing,Middle East,2022,1341.50,1.80,426.40,-1.00,36.00,64.80,23.50,19.60,300277.50,400370.00,5004624.50
916,Company_916,Manufacturing,Oceania,2022,1447.00,14.30,3077.80,-3.70,72.20,35.50,95.70,85.30,413173.80,550898.40,6886229.90
917,Company_917,Energy,Middle East,2022,13136.20,-13.30,33550.10,21.50,28.40,29.10,27.90,28.20,13087464.90,3926239.50,130874649.20
918,Company_918,Utilities,Asia,2022,1514.80,7.20,1340.10,11.30,57.60,70.80,50.30,51.50,853623.20,533514.50,8536232.00
919,Company_919,Consumer Goods,Europe,2022,7829.20,0.90,1384.90,16.60,81.70,55.30,99.80,89.90,1273228.80,1591536.00,6366144.20
920,Company_920,Finance,Africa,2022,1303.50,22.60,3363.00,-12.80,68.30,100.00,24.70,80.30,13034.60,6517.30,32586.60
921,Company_921,Healthcare,Oceania,2022,4545.10,21.40,12250.50,11.00,82.10,81.60,81.60,83.20,285868.70,285868.70,571737.50
922,Company_922,Healthcare,Oceania,2022,906.60,16.60,2754.50,-7.20,72.40,60.70,87.60,69.00,70296.20,70296.20,140592.30
923,Company_923,Transportation,Middle East,2022,892.60,3.10,458.40,10.90,50.50,61.30,60.40,29.60,412740.70,68790.10,1375802.20
924,Company_924,Retail,Africa,2022,967.50,0.50,72.60,3.80,48.40,78.20,38.60,28.30,63170.70,31585.30,126341.30
925,Company_925,Utilities,Africa,2022,941.40,14.90,1749.90,7.50,37.90,51.10,49.70,13.00,634219.90,396387.40,6342199.20
926,Company_926,Retail,Asia,2022,293.00,8.40,291.90,5.70,29.90,47.50,11.60,30.70,25417.60,12708.80,50835.30
927,Company_927,Manufacturing,Asia,2022,801.60,11.10,953.10,-12.80,60.40,49.80,53.80,77.50,204690.20,272920.30,3411503.50
928,Company_928,Healthcare,Oceania,2022,5767.60,29.90,32126.70,6.20,69.10,51.80,81.50,74.00,483080.50,483080.50,966161.00
929,Company_929,Manufacturing,North America,2022,1190.70,5.90,1104.70,12.90,64.50,40.80,84.20,68.60,326520.80,435361.10,5442013.30
930,Company_930,Transportation,Africa,2022,410.70,-2.90,1423.30,0.50,41.70,38.80,64.50,21.80,228797.10,38132.80,762656.90
931,Company_931,Energy,Middle East,2022,4576.10,16.10,6003.10,-9.50,43.80,35.70,40.30,55.20,4346554.90,1303966.50,43465548.70
932,Company_932,Manufacturing,Latin America,2022,357.50,8.60,467.80,7.70,51.10,27.20,72.90,53.10,108255.90,144341.30,1804265.70
933,Company_933,Consumer Goods,Latin America,2022,3520.50,17.20,8502.20,17.40,55.10,90.70,47.50,27.00,397926.00,497407.50,1989629.90
934,Company_934,Consumer Goods,Middle East,2022,1765.80,15.20,6200.40,1.20,43.50,47.10,60.40,23.00,307272.90,384091.20,1536364.70
935,Company_935,Consumer Goods,Oceania,2022,1379.40,11.50,3164.50,9.30,67.60,83.20,91.60,28.00,170439.30,213049.10,852196.30
936,Company_936,Energy,Middle East,2022,3251.00,-2.30,7112.70,5.60,41.00,25.20,37.80,59.90,3328438.00,998531.40,33284379.70
937,Company_937,Technology,Europe,2022,7258.10,23.50,43832.50,14.10,89.40,86.70,89.00,92.50,215116.30,129069.80,430232.50
938,Company_938,Consumer Goods,North America,2022,1612.70,17.40,5779.50,6.10,68.00,44.40,88.90,70.60,286828.30,358535.40,1434141.40
939,Company_939,Consumer Goods,Europe,2022,592.90,8.60,1217.70,-10.30,65.60,35.60,92.60,68.60,112722.60,140903.20,563613.00
940,Company_940,Healthcare,Asia,2022,735.30,14.50,1443.90,6.40,50.50,56.60,42.90,52.10,59091.30,59091.30,118182.60
941,Company_941,Consumer Goods,Oceania,2022,5836.70,12.70,17052.40,-2.30,45.30,26.50,59.30,50.20,1184466.10,1480582.60,5922330.30
942,Company_942,Transportation,Middle East,2022,451.50,3.60,252.20,-11.60,37.30,22.60,6.50,82.90,282119.30,47019.90,940397.70
943,Company_943,Transportation,Oceania,2022,1062.00,15.90,2158.20,12.10,51.10,15.60,62.40,75.30,694864.70,115810.80,2316215.80
944,Company_944,Finance,Europe,2022,2369.20,14.00,5621.60,1.90,55.70,100.00,20.30,47.00,23692.40,11846.20,59230.90
945,Company_945,Finance,Europe,2022,2399.40,10.30,2629.40,-4.30,71.20,67.20,100.00,46.30,35005.80,17502.90,87514.40
946,Company_946,Healthcare,Oceania,2022,2765.40,11.80,5643.80,6.70,73.80,76.40,68.10,76.90,183857.00,183857.00,367713.90
947,Company_947,Retail,Latin America,2022,4250.40,8.90,6904.00,17.10,41.90,67.50,23.90,34.40,309293.90,154647.00,618587.80
948,Company_948,Retail,Africa,2022,1068.70,-0.20,663.40,6.00,27.90,54.30,29.50,0.00,87649.30,43824.60,175298.50
949,Company_949,Transportation,Middle East,2022,1349.60,-13.20,4044.20,-2.50,42.60,31.00,43.30,53.60,795860.20,132643.40,2652867.40
950,Company_950,Technology,Africa,2022,10248.90,29.30,66139.70,21.30,34.50,67.30,29.20,6.90,373580.70,224148.40,747161.50
951,Company_951,Transportation,Asia,2022,370.80,-1.50,895.60,-0.80,69.00,31.40,80.80,94.80,218089.00,36348.20,726963.30
952,Company_952,Energy,Africa,2022,6525.70,-10.60,24483.70,-17.60,28.20,18.00,35.90,30.80,7008537.30,2102561.20,70085373.40
953,Company_953,Technology,Latin America,2022,3958.10,14.70,17066.30,0.20,34.80,61.60,22.10,20.80,152145.40,91287.30,304290.90
954,Company_954,Utilities,Latin America,2022,1095.30,12.20,1451.60,6.80,49.80,35.40,57.20,56.80,834254.80,521409.20,8342547.60
955,Company_955,Transportation,Asia,2022,1013.20,-12.70,797.80,4.20,64.60,58.50,64.70,70.60,480704.90,80117.50,1602349.80
956,Company_956,Finance,Oceania,2022,5021.40,14.00,8875.40,8.70,62.90,98.30,48.00,42.20,51387.00,25693.50,128467.40
957,Company_957,Technology,Latin America,2022,1453.00,21.50,8872.30,20.60,50.10,78.80,47.20,24.40,47121.10,28272.60,94242.10
958,Company_958,Healthcare,Africa,2022,1968.90,27.20,11333.80,0.70,46.10,36.80,42.00,59.60,185515.60,185515.60,371031.20
959,Company_959,Manufacturing,Middle East,2022,1142.00,24.20,2534.10,2.30,48.10,45.70,38.50,60.20,301491.30,401988.50,5024855.80
960,Company_960,Energy,Asia,2022,12077.70,15.80,15944.70,-14.20,47.20,15.50,64.20,61.80,13178781.50,3953634.40,131787814.60
961,Company_961,Transportation,Europe,2022,152.90,-2.50,518.90,-1.20,50.30,16.70,64.60,69.40,99347.30,16557.90,331157.50
962,Company_962,Finance,Middle East,2022,2530.10,13.40,3380.70,3.70,50.90,87.40,31.00,34.20,29757.50,14878.70,74393.70
963,Company_963,Transportation,Africa,2022,4619.90,17.40,9861.60,8.50,37.20,27.70,35.90,48.00,2789350.80,464891.80,9297835.90
964,Company_964,Technology,Middle East,2022,7095.70,16.40,32475.30,7.20,53.00,86.50,52.00,20.60,210826.90,126496.20,421653.90
965,Company_965,Healthcare,Middle East,2022,2192.90,20.10,9132.80,7.00,50.00,100.00,18.40,31.50,109643.10,109643.10,219286.30
966,Company_966,Manufacturing,Oceania,2022,695.80,6.50,766.80,-5.50,80.90,88.90,88.60,65.10,120538.60,160718.20,2008977.10
967,Company_967,Technology,Europe,2022,21869.30,2.80,16646.80,9.50,92.60,97.40,89.60,90.80,566673.10,340003.90,1133346.30
968,Company_968,Healthcare,North America,2022,2643.40,7.70,3857.00,-2.90,63.20,36.50,100.00,53.30,249695.60,249695.60,499391.20
969,Company_969,Technology,Africa,2022,6680.00,17.30,28754.00,7.00,42.40,95.20,12.60,19.30,178139.30,106883.60,356278.50
970,Company_970,Healthcare,Europe,2022,4064.20,8.00,4459.90,21.60,68.80,89.00,43.50,73.90,234457.80,234457.80,468915.60
971,Company_971,Healthcare,Africa,2022,1836.60,14.20,6441.10,1.60,54.00,96.00,41.20,24.70,96937.60,96937.60,193875.30
972,Company_972,Finance,Africa,2022,1480.00,22.30,5825.70,7.80,57.60,100.00,69.10,3.80,14800.30,7400.20,37000.80
973,Company_973,Transportation,Latin America,2022,468.50,9.70,586.80,7.10,35.50,21.80,46.00,38.60,294495.10,49082.50,981650.40
974,Company_974,Energy,Europe,2022,13201.10,12.90,16791.40,12.80,49.90,14.00,48.80,87.10,14551508.70,4365452.60,145515087.20
975,Company_975,Consumer Goods,Oceania,2022,1845.40,13.00,3516.40,10.80,78.30,69.80,69.40,95.80,262565.60,328207.00,1312828.20
976,Company_976,Utilities,Africa,2022,1455.70,16.30,2442.20,5.60,26.80,18.80,42.20,19.60,1244489.80,777806.10,12444898.40
977,Company_977,Energy,Oceania,2022,5828.90,5.00,2418.50,6.40,60.10,22.60,79.80,78.00,6072157.40,1821647.20,60721573.80
978,Company_978,Transportation,North America,2022,4053.80,28.60,16863.40,11.70,58.10,67.40,31.10,75.80,1771160.80,295193.50,5903869.30
979,Company_979,Energy,Middle East,2022,17633.30,19.50,34300.00,12.10,48.70,48.80,49.60,47.80,15130959.50,4539287.80,151309594.60
980,Company_980,Retail,Africa,2022,2759.30,-6.40,13535.50,10.10,59.30,71.50,69.60,36.70,193100.80,96550.40,386201.70
981,Company_981,Utilities,Africa,2022,1696.20,4.30,668.40,3.90,48.70,57.00,51.80,37.30,1087149.70,679468.60,10871497.40
982,Company_982,Technology,Europe,2022,4765.60,25.50,25479.50,24.50,76.50,75.00,100.00,54.50,160830.30,96498.20,321660.70
983,Company_983,Retail,Oceania,2022,561.20,8.70,550.30,3.50,67.00,70.60,48.90,81.50,39604.30,19802.20,79208.70
984,Company_984,Utilities,Latin America,2022,391.40,9.20,407.80,-7.80,46.90,50.70,49.80,40.00,264481.00,165300.60,2644810.20
985,Company_985,Healthcare,Oceania,2022,8623.10,13.20,26177.50,1.50,64.70,43.90,55.90,94.30,769793.90,769793.90,1539587.80
986,Company_986,Retail,Latin America,2022,4157.80,-1.00,9773.10,18.90,25.30,31.20,21.10,23.40,408171.50,204085.70,816342.90
987,Company_987,Consumer Goods,Africa,2022,1517.40,17.30,4641.60,8.80,54.40,64.60,59.90,38.70,226861.60,283577.00,1134308.10
988,Company_988,Consumer Goods,Europe,2022,13854.90,7.00,12595.70,12.50,74.70,77.90,48.60,97.50,1814162.40,2267703.00,9070811.90
989,Company_989,Energy,Africa,2022,4712.60,2.60,1952.40,12.00,41.70,21.50,69.60,34.10,4946365.90,1483909.80,49463659.00
990,Company_990,Consumer Goods,Asia,2022,3514.80,10.80,7359.00,13.50,37.70,45.20,29.50,38.30,621221.40,776526.70,3106106.90
991,Company_991,Transportation,Middle East,2022,817.70,11.50,1755.40,5.10,49.30,47.50,40.30,60.00,425786.60,70964.40,1419288.70
992,Company_992,Consumer Goods,North America,2022,1166.10,9.00,2212.90,-10.20,59.60,50.70,64.40,63.70,197022.80,246278.50,985113.80
993,Company_993,Healthcare,Latin America,2022,6315.90,18.30,21878.30,3.20,67.00,50.60,73.30,77.10,533992.90,533992.90,1067985.70
994,Company_994,Manufacturing,Europe,2022,1952.70,0.20,41.00,2.50,59.60,19.70,100.00,59.00,622154.00,829538.60,10369233.00
995,Company_995,Healthcare,Latin America,2022,2213.00,9.40,2196.10,7.10,62.10,100.00,38.30,47.90,110651.60,110651.60,221303.20
996,Company_996,Healthcare,Europe,2022,5028.50,27.20,22252.70,19.70,62.80,93.10,36.40,59.00,275736.20,275736.20,551472.50
997,Company_997,Utilities,Africa,2022,639.80,7.20,646.40,8.20,63.70,47.00,85.20,58.90,445911.60,278694.80,4459116.30
998,Company_998,Healthcare,Oceania,2022,1561.90,27.30,9491.60,-5.10,64.50,100.00,24.30,69.30,78097.00,78097.00,156193.90
999,Company_999,Finance,Asia,2022,5340.00,21.20,21433.70,4.60,52.70,96.50,20.60,40.90,55993.60,27996.80,139984.10
1000,Company_1000,Consumer Goods,Latin America,2022,3518.80,21.40,8078.90,2.90,51.90,68.70,44.70,42.30,506013.70,632517.10,2530068.40
1,Company_1,Retail,Latin America,2023,636.70,5.30,373.90,7.30,57.80,68.30,27.00,78.10,45956.30,22978.20,91912.60
2,Company_2,Retail,Asia,2023,3691.60,-0.70,2523.20,18.80,66.00,66.60,61.60,70.00,271015.10,135507.60,542030.30
3,Company_3,Transportation,Latin America,2023,415.20,8.10,498.70,6.60,32.30,20.20,43.80,32.90,263632.10,43938.70,878773.70
4,Company_4,Technology,Africa,2023,5844.20,26.50,34781.60,2.30,62.60,100.00,64.10,23.80,146104.40,87662.60,292208.70
5,Company_5,Finance,Middle East,2023,3281.70,21.90,6441.80,6.10,45.90,76.50,20.00,41.30,43628.20,21814.10,109070.60
6,Company_6,Transportation,Oceania,2023,3009.50,-9.80,4910.00,9.50,71.70,68.10,75.70,71.20,1305812.30,217635.40,4352707.70
